gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,dlcq,dlttq,lseq,exchg,costat
003243,2015-06-30,2015,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2015Q2,2015Q2,1829370.0000,254208.0000,211845.0000,1829370.0000,11,A
003243,2015-09-30,2015,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2015Q3,2015Q3,1808356.0000,234992.0000,213533.0000,1808356.0000,11,A
003243,2015-12-31,2015,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2015Q4,2015Q4,1731210.0000,254282.0000,157738.0000,1731210.0000,11,A
003243,2016-03-31,2016,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2016Q1,2016Q1,1800967.0000,234777.0000,207835.0000,1800967.0000,11,A
003243,2016-06-30,2016,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2016Q2,2016Q2,1818771.0000,232014.0000,207448.0000,1818771.0000,11,A
003243,2016-09-30,2016,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2016Q3,2016Q3,1818117.0000,243332.0000,209051.0000,1818117.0000,11,A
003243,2016-12-31,2016,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2016Q4,2016Q4,1792077.0000,273479.0000,170053.0000,1792077.0000,11,A
003243,2017-03-31,2017,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2017Q1,2017Q1,1821635.0000,247995.0000,208530.0000,1821635.0000,11,A
003243,2017-06-30,2017,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2017Q2,2017Q2,1864063.0000,261652.0000,225179.0000,1864063.0000,11,A
003243,2017-09-30,2017,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2017Q3,2017Q3,1889133.0000,267738.0000,232673.0000,1889133.0000,11,A
003243,2017-12-31,2017,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2017Q4,2017Q4,1842465.0000,317073.0000,183231.0000,1842465.0000,11,A
003243,2018-03-31,2018,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2018Q1,2018Q1,1922104.0000,285923.0000,237938.0000,1922104.0000,11,A
003243,2018-06-30,2018,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2018Q2,2018Q2,1912334.0000,285774.0000,236822.0000,1912334.0000,11,A
003243,2018-09-30,2018,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2018Q3,2018Q3,1925165.0000,292302.0000,235270.0000,1925165.0000,11,A
003243,2018-12-31,2018,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2018Q4,2018Q4,1917383.0000,327848.0000,193409.0000,1917383.0000,11,A
003243,2019-03-31,2019,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2019Q1,2019Q1,1958413.0000,299440.0000,247678.0000,1958413.0000,11,A
003243,2019-06-30,2019,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2019Q2,2019Q2,1988226.0000,297787.0000,255291.0000,1988226.0000,11,A
003243,2019-09-30,2019,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2019Q3,2019Q3,2014802.0000,298218.0000,245513.0000,2014802.0000,11,A
003243,2019-12-31,2019,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2019Q4,2019Q4,1951158.0000,309912.0000,214843.0000,1951158.0000,11,A
003243,2020-03-31,2020,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2020Q1,2020Q1,2219770.0000,354573.0000,269298.0000,2219770.0000,11,A
003243,2020-06-30,2020,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2020Q2,2020Q2,2232715.0000,332802.0000,282975.0000,2232715.0000,11,A
003243,2020-09-30,2020,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2020Q3,2020Q3,2234459.0000,321886.0000,276354.0000,2234459.0000,11,A
003243,2020-12-31,2020,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2020Q4,2020Q4,2260090.0000,354073.0000,231465.0000,2260090.0000,11,A
003243,2021-03-31,2021,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2021Q1,2021Q1,2314266.0000,348815.0000,259435.0000,2314266.0000,11,A
003243,2021-06-30,2021,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2021Q2,2021Q2,2327868.0000,343602.0000,267575.0000,2327868.0000,11,A
003243,2021-09-30,2021,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2021Q3,2021Q3,2361876.0000,335125.0000,261274.0000,2361876.0000,11,A
003243,2021-12-31,2021,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2021Q4,2021Q4,2291413.0000,341229.0000,224497.0000,2291413.0000,11,A
003243,2022-03-31,2022,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2022Q1,2022Q1,2394105.0000,334040.0000,257054.0000,2394105.0000,11,A
003243,2022-06-30,2022,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2022Q2,2022Q2,2380904.0000,335723.0000,260425.0000,2380904.0000,11,A
003243,2022-09-30,2022,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2022Q3,2022Q3,2381064.0000,357301.0000,256186.0000,2381064.0000,11,A
003243,2022-12-31,2022,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2022Q4,2022Q4,2416676.0000,374102.0000,242223.0000,2416676.0000,11,A
003243,2023-03-31,2023,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2023Q1,2023Q1,2455113.0000,414069.0000,282713.0000,2455113.0000,11,A
003243,2023-06-30,2023,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2023Q2,2023Q2,2423675.0000,402340.0000,277526.0000,2423675.0000,11,A
003243,2023-09-30,2023,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2023Q3,2023Q3,2368477.0000,395628.0000,278734.0000,2368477.0000,11,A
003243,2023-12-31,2023,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2023Q4,2023Q4,2411834.0000,452861.0000,243805.0000,2411834.0000,11,A
003243,2024-03-31,2024,1,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2024Q1,2024Q1,2432510.0000,430792.0000,288487.0000,2432510.0000,11,A
003243,2024-06-30,2024,2,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2024Q2,2024Q2,2405686.0000,434748.0000,283280.0000,2405686.0000,11,A
003243,2024-09-30,2024,3,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2024Q3,2024Q3,2430663.0000,399568.0000,302072.0000,2430663.0000,11,A
003243,2024-12-31,2024,4,12,INDL,C,D,STD,C,CITIGROUP INC,USD,2024Q4,2024Q4,2352945.0000,415683.0000,248438.0000,2352945.0000,11,A
004839,2005-03-31,2005,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2005Q1,2005Q1,280588.0000,,161262.0000,280588.0000,11,A
004839,2005-06-30,2005,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2005Q2,2005Q2,276834.0000,,158441.0000,276834.0000,11,A
004839,2005-09-30,2005,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2005Q3,2005Q3,268295.0000,,141738.0000,268295.0000,11,A
004839,2005-12-31,2005,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2005Q4,2005Q4,269459.0000,60115.0000,93163.0000,269459.0000,11,A
004839,2006-03-31,2006,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2006Q1,2006Q1,269075.0000,,150396.0000,269075.0000,11,A
004839,2006-06-30,2006,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2006Q2,2006Q2,277025.0000,,153002.0000,277025.0000,11,A
004839,2006-09-30,2006,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2006Q3,2006Q3,267465.0000,,154410.0000,267465.0000,11,A
004839,2006-12-31,2006,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2006Q4,2006Q4,278554.0000,62456.0000,109593.0000,278554.0000,11,A
004839,2007-03-31,2007,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2007Q1,2007Q1,272210.0000,,167179.0000,272210.0000,11,A
004839,2007-06-30,2007,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2007Q2,2007Q2,279218.0000,,170036.0000,279218.0000,11,A
004839,2007-09-30,2007,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2007Q3,2007Q3,276163.0000,,163213.0000,276163.0000,11,A
004839,2007-12-31,2007,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2007Q4,2007Q4,279264.0000,61052.0000,107478.0000,279264.0000,11,A
004839,2008-03-31,2008,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2008Q1,2008Q1,282913.0000,,169205.0000,282913.0000,11,A
004839,2008-06-30,2008,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2008Q2,2008Q2,265297.0000,,166025.0000,265297.0000,11,A
004839,2008-09-30,2008,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2008Q3,2008Q3,242065.0000,,156793.0000,242065.0000,11,A
004839,2008-12-31,2008,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2008Q4,2008Q4,218328.0000,63662.0000,90534.0000,218328.0000,11,A
004839,2009-03-31,2009,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2009Q1,2009Q1,203134.0000,55013.0000,90573.0000,203134.0000,11,A
004839,2009-06-30,2009,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2009Q2,2009Q2,200190.0000,51991.0000,81075.0000,200190.0000,11,A
004839,2009-09-30,2009,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2009Q3,2009Q3,203106.0000,50644.0000,81373.0000,203106.0000,11,A
004839,2009-12-31,2009,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2009Q4,2009Q4,194850.0000,43368.0000,89073.0000,194850.0000,11,A
004839,2010-03-31,2010,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2010Q1,2010Q1,191968.0000,47614.0000,82491.0000,191968.0000,11,A
004839,2010-06-30,2010,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2010Q2,2010Q2,179750.0000,41693.0000,75692.0000,179750.0000,11,A
004839,2010-09-30,2010,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2010Q3,2010Q3,177078.0000,40881.0000,75810.0000,177078.0000,11,A
004839,2010-12-31,2010,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2010Q4,2010Q4,164687.0000,41664.0000,62324.0000,164687.0000,11,A
004839,2011-03-31,2011,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2011Q1,2011Q1,167391.0000,41433.0000,60205.0000,167391.0000,11,A
004839,2011-06-30,2011,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2011Q2,2011Q2,168086.0000,39053.0000,59497.0000,168086.0000,11,A
004839,2011-09-30,2011,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2011Q3,2011Q3,162740.0000,39669.0000,55462.0000,162740.0000,11,A
004839,2011-12-31,2011,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2011Q4,2011Q4,178348.0000,40311.0000,59177.0000,178348.0000,11,A
004839,2012-03-31,2012,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2012Q1,2012Q1,182075.0000,37924.0000,62566.0000,182075.0000,11,A
004839,2012-06-30,2012,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2012Q2,2012Q2,181236.0000,33959.0000,65938.0000,181236.0000,11,A
004839,2012-09-30,2012,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2012Q3,2012Q3,184680.0000,33902.0000,66702.0000,184680.0000,11,A
004839,2012-12-31,2012,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2012Q4,2012Q4,190554.0000,38762.0000,66296.0000,190554.0000,11,A
004839,2013-03-31,2013,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2013Q1,2013Q1,193010.0000,39547.0000,67809.0000,193010.0000,11,A
004839,2013-06-30,2013,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2013Q2,2013Q2,196210.0000,37878.0000,69979.0000,196210.0000,11,A
004839,2013-09-30,2013,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2013Q3,2013Q3,201071.0000,38431.0000,72191.0000,201071.0000,11,A
004839,2013-12-31,2013,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2013Q4,2013Q4,202026.0000,38063.0000,76625.0000,202026.0000,11,A
004839,2014-03-31,2014,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2014Q1,2014Q1,207082.0000,38888.0000,78116.0000,207082.0000,11,A
004839,2014-06-30,2014,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2014Q2,2014Q2,210945.0000,39924.0000,78783.0000,210945.0000,11,A
004839,2014-09-30,2014,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2014Q3,2014Q3,208835.0000,40801.0000,78392.0000,208835.0000,11,A
004839,2014-12-31,2014,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2014Q4,2014Q4,208527.0000,39172.0000,79999.0000,208527.0000,11,A
004839,2015-03-31,2015,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2015Q1,2015Q1,212374.0000,38703.0000,84073.0000,212374.0000,11,A
004839,2015-06-30,2015,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2015Q2,2015Q2,216045.0000,39339.0000,84187.0000,216045.0000,11,A
004839,2015-09-30,2015,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2015Q3,2015Q3,219431.0000,39438.0000,86987.0000,219431.0000,11,A
004839,2015-12-31,2015,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2015Q4,2015Q4,224925.0000,42998.0000,89856.0000,224925.0000,11,A
004839,2016-03-31,2016,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2016Q1,2016Q1,237288.0000,47741.0000,93254.0000,237288.0000,11,A
004839,2016-06-30,2016,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2016Q2,2016Q2,239678.0000,44861.0000,95053.0000,239678.0000,11,A
004839,2016-09-30,2016,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2016Q3,2016Q3,234963.0000,47273.0000,89951.0000,234963.0000,11,A
004839,2016-12-31,2016,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2016Q4,2016Q4,237951.0000,49669.0000,93301.0000,237951.0000,11,A
004839,2017-03-31,2017,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2017Q1,2017Q1,244094.0000,49257.0000,96720.0000,244094.0000,11,A
004839,2017-06-30,2017,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2017Q2,2017Q2,247469.0000,50773.0000,95236.0000,247469.0000,11,A
004839,2017-09-30,2017,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2017Q3,2017Q3,251273.0000,51174.0000,97938.0000,251273.0000,11,A
004839,2017-12-31,2017,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2017Q4,2017Q4,257808.0000,51621.0000,102666.0000,257808.0000,11,A
004839,2018-03-31,2018,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2018Q1,2018Q1,267230.0000,52983.0000,105351.0000,267230.0000,11,A
004839,2018-06-30,2018,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2018Q2,2018Q2,258079.0000,50884.0000,101959.0000,258079.0000,11,A
004839,2018-09-30,2018,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2018Q3,2018Q3,258966.0000,50763.0000,102668.0000,258966.0000,11,A
004839,2018-12-31,2018,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2018Q4,2018Q4,256540.0000,53493.0000,100720.0000,256540.0000,11,A
004839,2019-03-31,2019,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2019Q1,2019Q1,263281.0000,54883.0000,103637.0000,263281.0000,11,A
004839,2019-06-30,2019,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2019Q2,2019Q2,262184.0000,53178.0000,104226.0000,262184.0000,11,A
004839,2019-09-30,2019,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2019Q3,2019Q3,258157.0000,54913.0000,100465.0000,258157.0000,11,A
004839,2019-12-31,2019,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2019Q4,2019Q4,258537.0000,54313.0000,102408.0000,258537.0000,11,A
004839,2020-03-31,2020,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2020Q1,2020Q1,264150.0000,53273.0000,115420.0000,264150.0000,11,A
004839,2020-06-30,2020,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2020Q2,2020Q2,269366.0000,55683.0000,120800.0000,269366.0000,11,A
004839,2020-09-30,2020,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2020Q3,2020Q3,259943.0000,51326.0000,107235.0000,259943.0000,11,A
004839,2020-12-31,2020,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2020Q4,2020Q4,267261.0000,51666.0000,111332.0000,267261.0000,11,A
004839,2021-03-31,2021,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2021Q1,2021Q1,260819.0000,49800.0000,104166.0000,260819.0000,11,A
004839,2021-06-30,2021,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2021Q2,2021Q2,248532.0000,46352.0000,101874.0000,248532.0000,11,A
004839,2021-09-30,2021,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2021Q3,2021Q3,252677.0000,47658.0000,98215.0000,252677.0000,11,A
004839,2021-12-31,2021,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2021Q4,2021Q4,257035.0000,50037.0000,89448.0000,257035.0000,11,A
004839,2022-03-31,2022,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2022Q1,2022Q1,252986.0000,48637.0000,88347.0000,252986.0000,11,A
004839,2022-06-30,2022,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2022Q2,2022Q2,245755.0000,44171.0000,86063.0000,245755.0000,11,A
004839,2022-09-30,2022,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2022Q3,2022Q3,246919.0000,44430.0000,85335.0000,246919.0000,11,A
004839,2022-12-31,2022,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2022Q4,2022Q4,255884.0000,50568.0000,89906.0000,255884.0000,11,A
004839,2023-03-31,2023,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2023Q1,2023Q1,256800.0000,48465.0000,92443.0000,256800.0000,11,A
004839,2023-06-30,2023,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2023Q2,2023Q2,265991.0000,49754.0000,95096.0000,265991.0000,11,A
004839,2023-09-30,2023,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2023Q3,2023Q3,268073.0000,49111.0000,95431.0000,268073.0000,11,A
004839,2023-12-31,2023,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2023Q4,2023Q4,273310.0000,50150.0000,100957.0000,273310.0000,11,A
004839,2024-03-31,2024,1,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2024Q1,2024Q1,274341.0000,50288.0000,101135.0000,274341.0000,11,A
004839,2024-06-30,2024,2,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2024Q2,2024Q2,276586.0000,51070.0000,101825.0000,276586.0000,11,A
004839,2024-09-30,2024,3,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2024Q3,2024Q3,287047.0000,54085.0000,105251.0000,287047.0000,11,A
004839,2024-12-31,2024,4,12,INDL,C,D,STD,F,FORD MOTOR CO,USD,2024Q4,2024Q4,285196.0000,55507.0000,105355.0000,285196.0000,11,A
005047,2005-03-31,2005,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2005Q1,2005Q1,752223.0000,156769.0000,212928.0000,752223.0000,11,A
005047,2005-06-30,2005,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2005Q2,2005Q2,740362.0000,145870.0000,219609.0000,740362.0000,11,A
005047,2005-09-30,2005,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2005Q3,2005Q3,662672.0000,142446.0000,217600.0000,662672.0000,11,A
005047,2005-12-31,2005,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2005Q4,2005Q4,673321.0000,158156.0000,212281.0000,673321.0000,11,A
005047,2006-03-31,2006,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2006Q1,2006Q1,674865.0000,153200.0000,222970.0000,674865.0000,11,A
005047,2006-06-30,2006,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2006Q2,2006Q2,662437.0000,157449.0000,236935.0000,662437.0000,11,A
005047,2006-09-30,2006,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2006Q3,2006Q3,682065.0000,167206.0000,242927.0000,682065.0000,11,A
005047,2006-12-31,2006,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2006Q4,2006Q4,697239.0000,172153.0000,260804.0000,697239.0000,11,A
005047,2007-03-31,2007,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2007Q1,2007Q1,714080.0000,175002.0000,275071.0000,714080.0000,11,A
005047,2007-06-30,2007,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2007Q2,2007Q2,738533.0000,184351.0000,282790.0000,738533.0000,11,A
005047,2007-09-30,2007,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2007Q3,2007Q3,761706.0000,180403.0000,311220.0000,761706.0000,11,A
005047,2007-12-31,2007,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2007Q4,2007Q4,795337.0000,195101.0000,319015.0000,795337.0000,11,A
005047,2008-03-31,2008,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2008Q1,2008Q1,833890.0000,201157.0000,346680.0000,833890.0000,11,A
005047,2008-06-30,2008,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2008Q2,2008Q2,846988.0000,204837.0000,351264.0000,846988.0000,11,A
005047,2008-09-30,2008,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2008Q3,2008Q3,829550.0000,218748.0000,329915.0000,829550.0000,11,A
005047,2008-12-31,2008,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2008Q4,2008Q4,797769.0000,193695.0000,330067.0000,797769.0000,11,A
005047,2009-03-31,2009,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2009Q1,2009Q1,760807.0000,176320.0000,327658.0000,760807.0000,11,A
005047,2009-06-30,2009,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2009Q2,2009Q2,778168.0000,174644.0000,339420.0000,778168.0000,11,A
005047,2009-09-30,2009,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2009Q3,2009Q3,787846.0000,160115.0000,358092.0000,787846.0000,11,A
005047,2009-12-31,2009,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2009Q4,2009Q4,781818.0000,133054.0000,377138.0000,781818.0000,11,A
005047,2010-03-31,2010,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2010Q1,2010Q1,777355.0000,141953.0000,374674.0000,777355.0000,11,A
005047,2010-06-30,2010,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2010Q2,2010Q2,749930.0000,133928.0000,355809.0000,749930.0000,11,A
005047,2010-09-30,2010,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2010Q3,2010Q3,758824.0000,126130.0000,368691.0000,758824.0000,11,A
005047,2010-12-31,2010,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2010Q4,2010Q4,751216.0000,153858.0000,324782.0000,751216.0000,11,A
005047,2011-03-31,2011,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2011Q1,2011Q1,727837.0000,120278.0000,346408.0000,727837.0000,11,A
005047,2011-06-30,2011,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2011Q2,2011Q2,739130.0000,135079.0000,336888.0000,739130.0000,11,A
005047,2011-09-30,2011,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2011Q3,2011Q3,737700.0000,138997.0000,327137.0000,737700.0000,11,A
005047,2011-12-31,2011,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2011Q4,2011Q4,717242.0000,173825.0000,279618.0000,717242.0000,11,A
005047,2012-03-31,2012,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2012Q1,2012Q1,707719.0000,148161.0000,294635.0000,707719.0000,11,A
005047,2012-06-30,2012,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2012Q2,2012Q2,694121.0000,135053.0000,293721.0000,694121.0000,11,A
005047,2012-09-30,2012,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2012Q3,2012Q3,698880.0000,128949.0000,302526.0000,698880.0000,11,A
005047,2012-12-31,2012,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2012Q4,2012Q4,685328.0000,139187.0000,274873.0000,685328.0000,11,A
005047,2013-03-31,2013,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2013Q1,2013Q1,670690.0000,92218.0000,305123.0000,670690.0000,11,A
005047,2013-06-30,2013,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2013Q2,2013Q2,660541.0000,84262.0000,303054.0000,660541.0000,11,A
005047,2013-09-30,2013,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2013Q3,2013Q3,661438.0000,87595.0000,300500.0000,661438.0000,11,A
005047,2013-12-31,2013,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2013Q4,2013Q4,656560.0000,116737.0000,266303.0000,656560.0000,11,A
005047,2014-03-31,2014,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2014Q1,2014Q1,652252.0000,85999.0000,294581.0000,652252.0000,11,A
005047,2014-06-30,2014,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2014Q2,2014Q2,651869.0000,82050.0000,296667.0000,651869.0000,11,A
005047,2014-09-30,2014,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2014Q3,2014Q3,650021.0000,78076.0000,296065.0000,650021.0000,11,A
005047,2014-12-31,2014,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2014Q4,2014Q4,648349.0000,119331.0000,245649.0000,648349.0000,11,A
005047,2015-03-31,2015,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2015Q1,2015Q1,617631.0000,75585.0000,275772.0000,617631.0000,11,A
005047,2015-06-30,2015,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2015Q2,2015Q2,610926.0000,70721.0000,245242.0000,610926.0000,11,A
005047,2015-09-30,2015,3,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2015Q3,2015Q3,581310.0000,48429.0000,242958.0000,581310.0000,11,A
005047,2015-12-31,2015,4,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2015Q4,2015Q4,492692.0000,50810.0000,147466.0000,492692.0000,11,A
005047,2016-03-31,2016,1,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2016Q1,2016Q1,462193.0000,52532.0000,133517.0000,462193.0000,11,A
005047,2016-06-30,2016,2,12,INDL,C,D,STD,GE,GE AEROSPACE,USD,2016Q2,2016Q2,401461.0000,33120.0000,123315.0000,401461.0000,11,A
